count,hate_speech,offensive_language,neither,class,tweet,label,clean_tweet
3,0,0,3,2,RT @sluggernation: The P72 Derek Jeter used to hit the walk-off single in his final @Yankee Stadium at-bat. (Images via @mlb_authentic) htt…,0,the p derek jeter used to hit the walk off single in his final stadium at bat images via htt
3,0,3,0,1,RT @smithmuffins: once at a gradeschool dance i tried to do the worm to impress this bitch and i slammed my dick on the unforgiving ceramic…,0,once at a gradeschool dance i tried to do the worm to impress this bitch and i slammed my dick on the unforgiving ceramic
3,0,3,0,1,"RT @snoleezey801: @uce_INA poly ratchets.. Can't stand poly bitches in general 😂 they loud, annoying, and they talk too much..",0,poly ratchets can t stand poly bitches in general they loud annoying and they talk too much
3,1,2,0,1,"RT @socass_: “@00sexilexi00: @socass_ I SANG FOR YOU, YOU NAZI”

*beaner",0,i sang for you you nazi beaner
3,0,3,0,1,RT @sofancyy_: A hoe gone be a hoe 😴,0,a hoe gone be a hoe
6,0,6,0,1,RT @sofancyy_: Swear these hoes ain't got nothing on me 👫💁,0,swear these hoes ain t got nothing on me
3,0,3,0,1,"RT @sofpizzie_: i hate a bitch that think she the shit, bitch you basic as the fuck😴😴",0,i hate a bitch that think she the shit bitch you basic as the fuck
3,0,1,2,2,"RT @sofuckingSwazye: ""mayonnaise colored benz i push miracle whips"" http://t.co/BmXuyP8ehH",0,mayonnaise colored benz i push miracle whips
3,0,3,0,1,RT @sonup_qp: Llamf cumin wit better bars already bitch boiz 😑😑😑😑😑 yall dun fukd all da way up,0,llamf cumin wit better bars already bitch boiz yall dun fukd all da way up
6,1,1,4,2,"RT @sorryimalex: ""now 5sos is starting to tweet the hashtag, they're trash!"" #vote5sos http://t.co/llkuz6VtAi",0,now sos is starting to tweet the hashtag they re trash vote sos
6,0,1,5,2,RT @sorryimalex: “@lametears: i only rted alex ramos aka trash to gain followers” #vote5sos,0,i only rted alex ramos aka trash to gain followers vote sos
3,3,0,0,0,RT @sorryimalex: I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,1,i got called a faggot for buying girl toms so now i m gonna fuck that person in the ass
3,0,2,1,1,RT @sorryimalex: idkmadz tbh I've seen you in recess at the monkey bars but I was too busy getting beat up lol ! we should talk more! rate …,0,idkmadz tbh i ve seen you in recess at the monkey bars but i was too busy getting beat up lol we should talk more rate
3,0,3,0,1,RT @souljaboy: @kmichelle beef? Bitch ur pussy smell like beef 💩😂😂😂,0,beef bitch ur pussy smell like beef
3,0,3,0,1,RT @souljaboy: @kmichelle crank that shitty pussy yuuuuuuuuuaaaaaaa 💩💩💩💩💩💩💩💩,0,crank that shitty pussy yuuuuuuuuuaaaaaaa
3,1,2,0,1,RT @souljaboy: @kmichelle ur pussy smell like dumpster juice 💩,0,ur pussy smell like dumpster juice
3,0,3,0,1,RT @souljaboy: Ain't got time for stupid bitches 😭,0,ain t got time for stupid bitches
3,0,0,3,2,RT @southernshirt: The only things you need in life are comfy shirts and Oreos #southernshirt,0,the only things you need in life are comfy shirts and oreos southernshirt
4,0,4,0,1,RT @spiffytwiley: @vintage_monroe_ bitch you gorgeous,0,bitch you gorgeous
3,0,3,0,1,"RT @splitsecond84: I got Twitter, Facebook, & Instagram.. The Fuk Yuh Mean ""send u a pic ?.. bitch you better Download my avi",0,i got twitter facebook instagram the fuk yuh mean send u a pic bitch you better download my avi
3,0,0,3,2,"RT @sportspickle: Yankees didn't want Russell Martin, so he signed with the Pirates 2 years ago. Pirates have made back-to-back postseasons…",0,yankees didn t want russell martin so he signed with the pirates years ago pirates have made back to back postseasons
3,0,0,3,2,"RT @sportswithjohn: Dani Alves uses his new gray hair to talk himself out of a yellow card, telling the referee, ""I am but a humble senior …",0,dani alves uses his new gray hair to talk himself out of a yellow card telling the referee i am but a humble senior
3,0,0,3,2,RT @spurs: It's a bird...It's a plane...It's SuperManu #NBASuperHeroes,0,it s a bird it s a plane it s supermanu nbasuperheroes
3,0,3,0,1,RT @squarebutts: Don't got a problem smacking a bitch,0,don t got a problem smacking a bitch
3,0,3,0,1,RT @squeakkgod: Fuck da Opps 1x Fuck dear hoes 3x 😂,0,fuck da opps x fuck dear hoes x
3,0,0,3,2,"RT @ssbeirne: It's a bird! It's a plane! It's a boat! No...It's, it's... a flying human? #lakeerie #cle http://t.co/TTL10nqBzJ",0,it s a bird it s a plane it s a boat no it s it s a flying human lakeerie cle
3,0,3,0,1,RT @starzz2929: I wanna be the reason u look down at your phone & smile then a car run yo ass over hoe!,0,i wanna be the reason u look down at your phone smile then a car run yo ass over hoe
3,0,3,0,1,RT @stayclassay: Paybacks a bitch it really is!,0,paybacks a bitch it really is
4,0,4,0,1,RT @stayfoqused: Don't eat pussy until she show you the Vagfax,0,don t eat pussy until she show you the vagfax
3,0,3,0,1,RT @steph_dcx: Fucking nosey ass bitch I swear lol,0,fucking nosey ass bitch i swear lol
3,0,3,0,1,RT @stephanielazox: Hope you got what you wanted bitch.,0,hope you got what you wanted bitch
3,2,1,0,0,RT @stepheeezyy: Rt *nigga *bitch *him “@187XO_: ' I will never date a female with another niggah name on her lol . Wtf .”,1,rt nigga bitch him i will never date a female with another niggah name on her lol wtf
3,0,0,3,2,RT @stephpaulus: I have yet to master the art of eating a powdered donut without looking like I just left Charlie Sheen's house.,0,i have yet to master the art of eating a powdered donut without looking like i just left charlie sheen s house
3,0,3,0,1,"RT @steveersh: I'm a star jones man myself, I love that big bitch",0,i m a star jones man myself i love that big bitch
3,0,1,2,2,RT @steviegarcia11: Here come wiggas soft tweets.. 😂,0,here come wiggas soft tweets
3,0,3,0,1,RT @stillandru: White ppl will call Mexicans beaners and claim they taking their jobs but have sugar skull tattoos :-(,0,white ppl will call mexicans beaners and claim they taking their jobs but have sugar skull tattoos
3,1,0,2,2,RT @stoolpresidente: If a tree falls in the woods and nobody is around does it make any noise? If NJ blows away and only trash live the ...,0,if a tree falls in the woods and nobody is around does it make any noise if nj blows away and only trash live the
6,0,6,0,1,RT @strapdafool: Naw deez ain't no 24s hoe u gota add 4 mo ...#str8up,0,naw deez ain t no s hoe u gota add mo str up
3,0,3,0,1,RT @stripsofgabby: 😂😂😂💀“@SouthsideVic: My stroke game stale so I gotta eat the pussy like a husky dike.”,0,my stroke game stale so i gotta eat the pussy like a husky dike
3,0,0,3,2,RT @studio6263: M&S bids for most social Christmas yet with ‘Follow the Fairies’ campaign http://t.co/5OaL2EHhG2 #CLE #marketing,0,m s bids for most social christmas yet with follow the fairies campaign cle marketing
3,0,3,0,1,"RT @suckdisdpiece69: I'm gonna rock out with my cock out, and you're gonna jam out with your clam out",0,i m gonna rock out with my cock out and you re gonna jam out with your clam out
4,0,3,1,1,"RT @sugaarCanee: Hoes be like ""go talk to one of your hoes"".... I be like ""you are one of my hoes""",0,hoes be like go talk to one of your hoes i be like you are one of my hoes
3,0,3,0,1,RT @summerdawn_1996: @Trestin_Galore_ I know cunt nugget 😂😂,0,i know cunt nugget
3,0,0,3,2,"RT @supercos7: @peddoc63 @Cavemaninc @CarmineZozzora @DB103173 
Charlie understood 🔫 how to keep those percentages 📉 lower.. http://t.co/…",0,charlie understood how to keep those percentages lower
3,0,3,0,1,RT @surviving_queen: her pussy stay wet when shes around me gotta lick it till she wetter then never before,0,her pussy stay wet when shes around me gotta lick it till she wetter then never before
3,0,3,0,1,RT @sweatercamila: lohanthony is such a little bitch he doesnt even like the girls and he gets followed i dedicate my life to them and i ge…,0,lohanthony is such a little bitch he doesnt even like the girls and he gets followed i dedicate my life to them and i ge
3,0,3,0,1,RT @sweetalliee: a loyal girl really truly does come with a smart mouth and arguments. only a hoe will let you do as you please cause she g…,0,a loyal girl really truly does come with a smart mouth and arguments only a hoe will let you do as you please cause she g
6,0,0,6,2,"RT @sweetromance: @1visionamd @Redeemed1952 @AZWS Once again, birds of a feather....",0,once again birds of a feather
6,0,0,6,2,RT @syd_renae: @2014Alyssa I have a pink fuzzy one & a silky silver one. Bathrobes are a wonderful thing 💁😎😍,0,i have a pink fuzzy one a silky silver one bathrobes are a wonderful thing
3,0,3,0,1,RT @sydneysoleil: Spider-Man was a bitch highkey tho,0,spider man was a bitch highkey tho
3,0,0,3,2,RT @sydswag2: Buy me double stuffed Oreos and you can be my boyfriend,0,buy me double stuffed oreos and you can be my boyfriend
3,0,3,0,1,RT @tKOs_way: Cumming in her pussy was love,0,cumming in her pussy was love
3,0,3,0,1,"RT @t_grun: Yeah I checked my connection, I have fucking wifi. Did you check if you were being a lil bitch nigga? http://t.co/0kvF0REwjd",0,yeah i checked my connection i have fucking wifi did you check if you were being a lil bitch nigga
3,0,0,3,2,RT @tableninemutant: So City Lights is a Charlie Chaplin movie by @007hertzrumble http://t.co/qYN1Bc7MxS via @wordpressdotcom,0,so city lights is a charlie chaplin movie by via
3,0,3,0,1,RT @taexchanae: momma dee ain't loyal. you ain't pose to tell his main bitch bout his side bitches 😂,0,momma dee ain t loyal you ain t pose to tell his main bitch bout his side bitches
9,2,6,1,1,RT @tailorlamar: yall niggas is hoes.,0,yall niggas is hoes
3,0,3,0,1,RT @takeyaah: when his hoes thought it was over: http://t.co/jhaOcX1MTd,0,when his hoes thought it was over
3,0,3,0,1,"RT @tanajiamonay_: i hate hype ass bitches, like ... it's too early for you to be all loud; sit tf down somewhere.",0,i hate hype ass bitches like it s too early for you to be all loud sit tf down somewhere
3,0,3,0,1,RT @tanaka_callen: @t_ndyy awwww my niggar thank you so much sure means a lot ♡♡,0,awwww my niggar thank you so much sure means a lot
3,0,3,0,1,"RT @tanishalixpussy: no need to compete with other women there's only one of me, and shit... im that bitch",0,no need to compete with other women there s only one of me and shit im that bitch
3,2,1,0,0,RT @taylor_TM: @PacmanJonez @PhilWOTG you the whitest person on my TL but you always so ghetto. Im sick of it,1,you the whitest person on my tl but you always so ghetto im sick of it
3,0,0,3,2,RT @taylorcaniff: I wear beanies all winter long! So no bandanas till summer😍,0,i wear beanies all winter long so no bandanas till summer
3,0,0,3,2,RT @taylorcaniff: I'm having a date at Yankee Field then getting kiss cam.. #bucketlist,0,i m having a date at yankee field then getting kiss cam bucketlist
6,0,6,0,1,RT @taylorlopez96: “@harleighpurolla: You are the biggest two faced bitch I have ever met.” You won't @ her,0,you are the biggest two faced bitch i have ever met you won t her
3,0,3,0,1,RT @taylormrake: People beg to see women's bodies but the minute they're seen that woman is now a hoe oh okay,0,people beg to see women s bodies but the minute they re seen that woman is now a hoe oh okay
3,0,3,0,1,"RT @taylorrDiane: When a sideline hoe gets mad, BITCH SHUT UP! You was okay with being second ALL this time, now all of sudden it's a probl…",0,when a sideline hoe gets mad bitch shut up you was okay with being second all this time now all of sudden it s a probl
3,0,3,0,1,"RT @taymaeGOTEM: Bitches tweets be like...

""I wanna suck some dick 🍆"" 

then be like...

""✋ Chill it's just a song! "" 

bitch what song is…",0,bitches tweets be like i wanna suck some dick then be like chill it s just a song bitch what song is
3,0,3,0,1,"RT @taymy_: I be so confused when y'all be tweeting ""I wanna bitch that can roll my weed &smoke all night with"" like wtf kind of standards …",0,i be so confused when y all be tweeting i wanna bitch that can roll my weed smoke all night with like wtf kind of standards
6,0,6,0,1,RT @taysymonee: @1inkkofrosess that hoe so icy😭🔥,0,that hoe so icy
3,0,2,1,1,RT @taysymonee: Some of you hoes got so much to say with so little💆,0,some of you hoes got so much to say with so little
3,0,3,0,1,RT @tbhbooty: Latina pussy be like http://t.co/VORy1vgH4U,0,latina pussy be like
3,0,0,3,2,RT @tbhjuststop: my score on flappy bird is higher than the broncos score right now,0,my score on flappy bird is higher than the broncos score right now
6,0,6,0,1,RT @tbhjustzach: why be negative when you can be positive fucking smile you beautiful bitch,0,why be negative when you can be positive fucking smile you beautiful bitch
3,1,2,0,1,RT @tcaputo44: Trust no bitch #wordsofadvice,0,trust no bitch wordsofadvice
3,0,0,3,2,"RT @teapot: Stuff broke loose, must not panic and share GIF instead http://t.co/JL4GuIeJ84",0,stuff broke loose must not panic and share gif instead
3,0,3,0,1,"RT @teeaduh: ""so many hoes, it should be an ethnicity""",0,so many hoes it should be an ethnicity
3,0,3,0,1,RT @teekaydont_GAF: @WestSideFlee out here sending hoes clean off fse !!!!😂😂😂😂,0,out here sending hoes clean off fse
6,0,6,0,1,RT @tekiaa_: I wasnt put on earth for a bitch not to like me& I damn for sure dgaffff 😜👌,0,i wasnt put on earth for a bitch not to like me i damn for sure dgaffff
3,0,0,3,2,RT @terri_georgia: Charlie Crist Leads Rick Scott In a Florida Governor's Race Where Every Vote Will Matter http://t.co/FWUH5pVnjk,0,charlie crist leads rick scott in a florida governor s race where every vote will matter
3,0,2,1,1,"RT @tf_i_looklike: Bae: If I win you don't get no pussy tonight 

Me: Shiiiiiit... 😂😂 http://t.co/yUJJDMtDC4",0,bae if i win you don t get no pussy tonight me shiiiiiit
3,0,0,3,2,"RT @th3j35t3r: Prime suspect of #Foley murder is 23y/o British Jihadi who, wait for it ... ""declared his allegiance to Anonymous'"" http://t…",0,prime suspect of foley murder is y o british jihadi who wait for it declared his allegiance to anonymous
3,0,3,0,1,"RT @thaboyrich: 👉👉RT @NYSAnimal It used to be a shame to be hoe/prostitute, with social media they call it hustling lol",0,it used to be a shame to be hoe prostitute with social media they call it hustling lol
3,0,1,2,2,RT @thachosenkid321: @DonQuixtote he trash tbh #StartMikeVike,0,he trash tbh startmikevike
3,0,3,0,1,RT @thachosenkid321: If I were to say be my girlfriend would you believe that I dropped all my hoes for you?,0,if i were to say be my girlfriend would you believe that i dropped all my hoes for you
3,0,3,0,1,"RT @that1kidzi: Ohioans clowned on Kid like, ""It's sooo warm here! What the fuck is wrong with Minnesota?"" Well that bitch Karma teamed wit…",0,ohioans clowned on kid like it s sooo warm here what the fuck is wrong with minnesota well that bitch karma teamed wit
3,1,2,0,1,RT @that_nigga_shad: @Visually_Gifted They sound like soulless cunts,0,they sound like soulless cunts
3,0,1,2,2,RT @thatgirlran: “If your 15/16 ACT like your those ages not like your 20. Its not cute.” That awk moment when I thought this tweet was abo…,0,if your act like your those ages not like your its not cute that awk moment when i thought this tweet was abo
6,0,6,0,1,"RT @thatsryann: If you think your mans cheating, you take him to that bitches house and see if his wifi connects👊",0,if you think your mans cheating you take him to that bitches house and see if his wifi connects
6,0,5,1,1,RT @theARTofTriLL: Dolph in this hoe... Bout to rock dj holiday show!!!! #memphis,0,dolph in this hoe bout to rock dj holiday show memphis
3,2,1,0,0,RT @theChefBoyRD: @victoriaaa_lee @anniespringer_ ew she's so ugly who is that hoe,1,ew she s so ugly who is that hoe
3,0,2,1,1,"RT @theHIGHESTpeak_: Flavaaaaa in ya ear, that hoe live lol",0,flavaaaaa in ya ear that hoe live lol
3,0,3,0,1,RT @theHIGHESTpeak_: Ya lil dumb ass bitch ian fwy,0,ya lil dumb ass bitch ian fwy
3,0,2,1,1,RT @theROYALlife: Ha ha real name is Ha'Sean 😒😒 where y'all get these ghetto ass names from?,0,ha ha real name is ha sean where y all get these ghetto ass names from
3,0,3,0,1,RT @theSTRANGEST: ready to make today my bitch.,0,ready to make today my bitch
3,0,0,3,2,"RT @the_blueprint: in the trash, i hope. RT @ComplexMag @BigSean just dropped four new songs",0,in the trash i hope just dropped four new songs
3,0,3,0,1,RT @the_ironsheik: Alex Rodriguez you lucky only the Ryan Dempster hit you. I going to get my camel to break your neck you son of a bitch,0,alex rodriguez you lucky only the ryan dempster hit you i going to get my camel to break your neck you son of a bitch
3,1,2,0,1,RT @the_ironsheik: Justin Bieber win Oscar for suck my balls you dead dog midget dick son of a bitch,0,justin bieber win oscar for suck my balls you dead dog midget dick son of a bitch
3,0,3,0,1,RT @the_ironsheik: My #tbt I learn the English from that jabroni big bird but I break his fucking neck http://t.co/vDpIq8Zuxo http://t.co/4…,0,my tbt i learn the english from that jabroni big bird but i break his fucking neck
3,0,3,0,1,RT @the_ironsheik: Wake up you dumb son of a bitch,0,wake up you dumb son of a bitch
3,0,3,0,1,RT @the_ironsheik: hello @TheBatman you are now official big time pussy,0,hello you are now official big time pussy
3,0,3,0,1,RT @the_thrillx3: Sarah burkes pussy b like http://t.co/HpXUDcuNEq,0,sarah burkes pussy b like
3,0,3,0,1,"RT @theafr0dite: then u have the annoying ""HIT ME I DARE YOU"" ass bitches always tryna test a big ass 6ft linebacker ass dude.. girl if you…",0,then u have the annoying hit me i dare you ass bitches always tryna test a big ass ft linebacker ass dude girl if you
3,1,2,0,1,RT @thebootycluh_: “@_xoxoMOOKY: Why do niggas settle for easy bitches ? Like don't y'all wanna bitch that challenges you to better yoursel…,0,why do niggas settle for easy bitches like don t y all wanna bitch that challenges you to better yoursel
3,0,3,0,1,RT @thebrandymedel: Every bitch got a nigga that she gone always fuck with. No matter what. 💘,0,every bitch got a nigga that she gone always fuck with no matter what
3,0,3,0,1,RT @thecoreyholcomb: All these bitches somewhere coughing like a mug http://t.co/Pow2SHkwIz,0,all these bitches somewhere coughing like a mug
3,0,2,1,1,RT @thecoreyholcomb: ESPN has Jason Whitlock on PTI ass kissing for mister Charlie to justify the bullshit the Eagles did to D. Jackson,0,espn has jason whitlock on pti ass kissing for mister charlie to justify the bullshit the eagles did to d jackson
3,0,3,0,1,"RT @thecoreyholcomb: Every man can't have a bad bitch. But in this country if you got 100$ cash & r willing to go where poverty roams, you …",0,every man can t have a bad bitch but in this country if you got cash r willing to go where poverty roams you
3,0,3,0,1,RT @thecoreyholcomb: Every time you sleep with two women in a day it proves this country has a problem educating bitches about their self w…,0,every time you sleep with two women in a day it proves this country has a problem educating bitches about their self w
3,0,3,0,1,RT @thecoreyholcomb: If your man is happy in his next relationship your fucked up ways are a blessing bitch,0,if your man is happy in his next relationship your fucked up ways are a blessing bitch
3,0,3,0,1,RT @thecoreyholcomb: It's a got damn shame bitches wit raw ass dick sucking skills are not wifey material.,0,it s a got damn shame bitches wit raw ass dick sucking skills are not wifey material
3,1,2,0,1,RT @thecoreyholcomb: Long finger dike hoes be pulling off their gloves instead of winking at bitches they trying to suck,0,long finger dike hoes be pulling off their gloves instead of winking at bitches they trying to suck
3,1,2,0,1,RT @thecoreyholcomb: No man has ever aborted a baby even if he have her $ on it. Abortion bitches will soon meet god & they baby to face th…,0,no man has ever aborted a baby even if he have her on it abortion bitches will soon meet god they baby to face th
3,0,3,0,1,"RT @thecoreyholcomb: People who r mentally stable know when to beat their kids & when to talk to them. Clubs hoes & ""stop by dads"" should n…",0,people who r mentally stable know when to beat their kids when to talk to them clubs hoes stop by dads should n
3,0,3,0,1,RT @thecoreyholcomb: The WNBA superstars can suck pussy while on top of da world but when they stop playing & da thousands r gone they sett…,0,the wnba superstars can suck pussy while on top of da world but when they stop playing da thousands r gone they sett
3,0,3,0,1,"RT @thecoreyholcomb: This bitch wit a baby ask me to switch seats so the family could be together. I said ""bitch my family wasn't together?…",0,this bitch wit a baby ask me to switch seats so the family could be together i said bitch my family wasn t together
3,0,3,0,1,"RT @thecoreyholcomb: Twitter family, I promise to put my tour schedule up today as soon as I have this pussy hustlin girl I pay for service…",0,twitter family i promise to put my tour schedule up today as soon as i have this pussy hustlin girl i pay for service
3,0,3,0,1,RT @thecoreyholcomb: When gay girls suck pussy from a bitch who just took a plan B pill the other day that means the munching hoe ate plans…,0,when gay girls suck pussy from a bitch who just took a plan b pill the other day that means the munching hoe ate plans
3,1,2,0,1,RT @thecoreyholcomb: You are who you kick it wit y'all. Check yo squad- if busters & blameamotherfucker ass bitches surround U it's twice a…,0,you are who you kick it wit y all check yo squad if busters blameamotherfucker ass bitches surround u it s twice a
3,1,2,0,1,"RT @thecrewfinest: ""@187XO_: Me and ma niggah @thecrewfinest In the Func fucccccccked upppppp 😂""I'm Here On!!!",0,me and ma niggah in the func fucccccccked upppppp i m here on
3,0,3,0,1,"RT @thefrogod: Dat shit trash

“@ComplexMag: A shirt inspired by @Drake's emoji tattoo. Pre-order now: http://t.co/VAuLGcpkIS http://t.co/h…",0,dat shit trash a shirt inspired by s emoji tattoo pre order now
6,0,6,0,1,RT @thegame: RT @sean_locs93: The Game Beats 40 Glocc in LA (Full Video) http://t.co/80lf7HvsWm via @youtube - this bitch 40 cop can't be s…,0,the game beats glocc in la full video via this bitch cop can t be s
3,0,3,0,1,"RT @thejudyann: And if you ain't a hoe, get up out my trap houseeee!",0,and if you ain t a hoe get up out my trap houseeee
3,0,3,0,1,RT @therealQuilly: A bitch will fuck wit a dead beat dad as long as he cuttin her checks😢,0,a bitch will fuck wit a dead beat dad as long as he cuttin her checks
3,0,3,0,1,RT @thereal_EMandM: @red_is_raw so is your pussy lmao,0,so is your pussy lmao
3,0,3,0,1,RT @thereal_EMandM: Settling down is for pussies,0,settling down is for pussies
3,0,0,3,2,RT @thereal_EMandM: Yankee Doodle had a farm. Cotton farm,0,yankee doodle had a farm cotton farm
3,1,2,0,1,"RT @therealelp: from @CNN tonight: "" N word or cracker...which is more offensive?"". probably the one you won't spell out, you fucking hacks…",0,from tonight n word or cracker which is more offensive probably the one you won t spell out you fucking hacks
3,0,3,0,1,RT @therealiman: The price of pussy in Toronto has now declined to one Henessey bottle and a quarter pounder combo with large fries.,0,the price of pussy in toronto has now declined to one henessey bottle and a quarter pounder combo with large fries
3,0,3,0,1,RT @thesexiertwin: Making today my bitch 😈,0,making today my bitch
3,0,3,0,1,RT @thewayoftheid: Viola Davis sans wig is still stuntin on you hoes in the most classically beautiful way. #HTGAWM,0,viola davis sans wig is still stuntin on you hoes in the most classically beautiful way htgawm
3,0,3,0,1,"RT @theyLOVEblaq_: joseline did not sneak athea , if a bitch you dont like coming at you like that & you still sit yo ass onnat couch THATS…",0,joseline did not sneak athea if a bitch you dont like coming at you like that you still sit yo ass onnat couch thats
3,0,3,0,1,RT @theyallTATIfans: “@BeeGuwop: I told you to unfollow that bitch but you ain't wanna listen Barbie http://t.co/sw3rkoCW1c” 👏👏👏😂,0,i told you to unfollow that bitch but you ain t wanna listen barbie
3,0,1,2,2,"RT @theycallmenavy: @royaltyclubvp @Aswaad88 worse yet u meet a bird with a nice ras and you're like ""something about u looks familiar"" lol…",0,worse yet u meet a bird with a nice ras and you re like something about u looks familiar lol
3,0,3,0,1,"RT @theyoungdread: Words go from babe to bitch, I love you to I hate you, I need you to forget you, you're my everything to you're nothing.",0,words go from babe to bitch i love you to i hate you i need you to forget you you re my everything to you re nothing
3,1,2,0,1,RT @thiizz_: & fuck these bitches,0,fuck these bitches
3,0,2,1,1,RT @thinksarcasm: My music taste goes from ghetto black girl to depressed white girl.,0,my music taste goes from ghetto black girl to depressed white girl
3,0,3,0,1,RT @thirlrection: I will fight a bitch for Austin that's my gringo right there ain't no one messing with my white chocolate drop,0,i will fight a bitch for austin that s my gringo right there ain t no one messing with my white chocolate drop
3,0,3,0,1,"RT @thisdayinmetal: Apr 29th 1997 @WASPOfficial released the album ""Kill.Fuck.Die"" #TakeTheAddiction #MyTorturedEyes #WASP #HeavyMetal http…",0,apr th released the album kill fuck die taketheaddiction mytorturedeyes wasp heavymetal http
3,0,3,0,1,RT @thotbucket: This kid is wearing HUF socks and a Don't Sweat My Swag sweatshirt. And I'm like leave some pussy for the rest of us dude,0,this kid is wearing huf socks and a don t sweat my swag sweatshirt and i m like leave some pussy for the rest of us dude
3,0,3,0,1,RT @thoughtkendalI: dumb bitch ruined a perfectly good sweater http://t.co/lk8W8jjglI,0,dumb bitch ruined a perfectly good sweater
6,0,6,0,1,RT @thtsher__: if ya bitch mad tell ha I'll put ha own 💰,0,if ya bitch mad tell ha i ll put ha own
3,0,3,0,1,RT @tianaroseee_: Mary Jane my only bitch,0,mary jane my only bitch
3,0,2,1,1,RT @tiaramescudi: I hate when bitter bitches try to take away someone's happiness.,0,i hate when bitter bitches try to take away someone s happiness
3,0,3,0,1,RT @tiathegawd: bitches be trying the wrong bitches & don't even be knowing..,0,bitches be trying the wrong bitches don t even be knowing
3,0,3,0,1,"RT @tic14tac: Guys be like ""Man, fuck that bitch!"" 😳 But deep inside, they miss that ""bitch"", still love that ""bitch"", & want that ""bitch"" …",0,guys be like man fuck that bitch but deep inside they miss that bitch still love that bitch want that bitch
3,0,0,3,2,"RT @ticiaverveer: Royal city of the Kushite kings at Meroe (Sudan),near River Nile.It was the seat of the rulers who occupied Egypt http://…",0,royal city of the kushite kings at meroe sudan near river nile it was the seat of the rulers who occupied egypt
3,0,3,0,1,RT @tictacsforsex: If your girlfriend doesn't like that bitch. You don't talk to that bitch.,0,if your girlfriend doesn t like that bitch you don t talk to that bitch
3,0,3,0,1,"RT @tightgripp: this bitch just said ""I hope it snows like hell this summer "" 😳 now How in the actual FUCK do you expect that to happen?",0,this bitch just said i hope it snows like hell this summer now how in the actual fuck do you expect that to happen
3,0,3,0,1,"RT @tigolbittiesxo: No bitch u were not born with 7 pounds of sephora and MAC on ya face, that's not ya natural face",0,no bitch u were not born with pounds of sephora and mac on ya face that s not ya natural face
3,0,3,0,1,RT @timbvtcher: Old soul? More like young bitch.,0,old soul more like young bitch
3,0,3,0,1,RT @tinatbh: rt if u a broke bitch with expensive taste,0,rt if u a broke bitch with expensive taste
3,0,3,0,1,RT @tinykissable: Only low self esteem niggas walk around braggin about bitches he fucked! They have something to prove to ppl,0,only low self esteem niggas walk around braggin about bitches he fucked they have something to prove to ppl
3,0,1,2,2,RT @tishforprez: that pointy nail game is for da birds.,0,that pointy nail game is for da birds
3,0,3,0,1,"RT @tishforprez: you had me at ""eating pussy"".",0,you had me at eating pussy
3,0,0,3,2,RT @tj_curtin: A birds eye view of today's #harvest14 activities. Thanks @BrentJFF for the great camera work! http://t.co/RgETR4tV4S,0,a birds eye view of today s harvest activities thanks for the great camera work
3,0,3,0,1,RT @tmaeleen: this bitch just blew my high & i was off all of dese drugs...,0,this bitch just blew my high i was off all of dese drugs
3,0,3,0,1,"RT @tmoney_presa: *when bae sings ""it ain't nun to cut that bitch off"" with too much enthusiasm* http://t.co/CN0Vtrk8DA",0,when bae sings it ain t nun to cut that bitch off with too much enthusiasm
3,0,2,1,1,"RT @tnicolle_rauzi: We always bitch about the opposite sex when we're equally just as scandalous. Not all, but a large sum. Hypocrisy at it…",0,we always bitch about the opposite sex when we re equally just as scandalous not all but a large sum hypocrisy at it
3,1,0,2,2,RT @toddknife: Full @weakenednachos set (except the last song) from Southern Darkness Fest last month. Who's the ape on guitar? https://t.c…,0,full set except the last song from southern darkness fest last month who s the ape on guitar
3,0,0,3,2,"RT @tokmetzis: Dreigdwergen, haatsmurfen en de Roze Khmer: hoe Twitter een slagveld werd https://t.co/lhVKkkHQDF via @decorrespondent",0,dreigdwergen haatsmurfen en de roze khmer hoe twitter een slagveld werd via
3,0,0,3,2,RT @tolkienproverb: Fairy tale does not deny the existence of sorrow and failure...,0,fairy tale does not deny the existence of sorrow and failure
3,1,2,0,1,RT @tommy_kayyy: Aye little bitch y'all niggas hirin? 😂😂😂 https://t.co/F0nTMVCDio,0,aye little bitch y all niggas hirin
3,0,3,0,1,RT @tommyjaster: Where da hoes at... C'Mon thru at Hatchy's in Utica TDT about to rock dis biiaaaatch. #TDTHoe #teamspade #highgang,0,where da hoes at c mon thru at hatchy s in utica tdt about to rock dis biiaaaatch tdthoe teamspade highgang
3,0,0,3,2,RT @tomtomorrow: Have their been any reports of an aerosolized virus that turns apes intelligent? Seems like that kind of day.,0,have their been any reports of an aerosolized virus that turns apes intelligent seems like that kind of day
3,0,0,3,2,"RT @tonymoore: Found cheese cracker sandwiches in the cabinet, a year expired. Ate them anyway. If I die tonight, these will be the worst l…",0,found cheese cracker sandwiches in the cabinet a year expired ate them anyway if i die tonight these will be the worst l
3,0,0,3,2,RT @tonyrobbins: Piers Morgan to Charlie Sheen: “You were taking Cocaine…” Charlie Sheen: “I wasn’t taking it. I had to pay for it.” via ...,0,piers morgan to charlie sheen you were taking cocaine charlie sheen i wasn t taking it i had to pay for it via
